RefId,PurchDate,Auction,VehicleAge,Make,Model,Trim,Color,Transmission,WheelType,VehOdo,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VNST,VehBCost,IsOnlineSale,WarrantyCost,AverageAcquisitionPrice,AverageCurrentPrice,PriceDiff,DepreciationValue,MilesPerYear,EngineSize,WheelDrives,Cylinders,NumDoors,Litres
120180,2,0,4,5,351,91,13,1,1,68147,1,3432.0,4516.0,4207.0,5377.0,3432.0,4516.0,4207.0,5377.0,32,4185.0,0,630,4383.0,4383.0,0.0,-1.0,17000.0,0,3,2,4,-1.0
120181,2,0,3,6,173,107,6,1,1,82669,5,13886.0,16087.0,15497.0,17874.0,11606.0,13941.0,17487.0,20177.0,32,11935.0,0,853,15836.0,15802.75,-0.0,-8.0,28000.0,2,0,2,-1,4.6
120182,2,0,6,22,221,75,6,1,1,67287,6,2778.0,3735.0,3500.0,4534.0,2925.0,3952.0,3659.0,4768.0,32,4585.0,0,2198,3636.75,3826.0,5.0,4.0,11000.0,1,3,2,4,-1.0
120183,2,0,3,12,119,7,5,1,1,74025,4,12341.0,13655.0,13828.0,15247.0,11967.0,13363.0,15776.0,17263.0,32,10330.0,0,1740,13767.75,14592.25,6.0,-8.0,25000.0,1,0,2,4,-1.0
120184,2,0,3,6,485,77,7,1,0,93053,6,5714.0,7028.0,6671.0,8090.0,5714.0,7028.0,6671.0,8090.0,32,3640.0,0,1053,6875.75,6875.75,0.0,-16.0,31000.0,1,3,2,4,-1.0
120185,2,0,4,3,101,7,14,1,2,67143,1,3057.0,4100.0,3802.0,4928.0,3179.0,4179.0,3933.0,5013.0,32,4185.0,0,1020,3971.75,4076.0,3.0,1.0,17000.0,0,3,0,4,-1.0
120186,2,0,3,5,470,91,6,1,1,86506,6,4540.0,5694.0,5403.0,6650.0,4533.0,5782.0,5396.0,6745.0,32,4690.0,0,1243,5571.75,5614.0,1.0,-5.0,29000.0,0,3,0,4,-1.0
120187,2,0,4,3,295,15,14,1,0,59063,6,4270.0,5765.0,5112.0,6726.0,4270.0,5765.0,5112.0,6726.0,32,4145.0,0,920,5468.25,5468.25,0.0,-6.0,15000.0,0,3,0,4,-1.0
120188,2,0,4,5,469,91,14,1,1,65554,6,3963.0,4948.0,4780.0,5844.0,4077.0,5083.0,4903.0,5990.0,32,4890.0,0,1020,4883.75,5013.25,3.0,0.0,16000.0,0,3,0,4,-1.0
120189,2,0,2,4,381,7,7,1,2,56886,6,6312.0,7367.0,7317.0,8456.0,6294.0,7396.0,7298.0,8488.0,32,5395.0,0,1086,7363.0,7369.0,0.0,-13.0,28000.0,0,3,2,4,-1.0
120190,2,0,5,6,170,106,13,1,1,82689,4,8019.0,10320.0,9161.0,11646.0,7005.0,8597.0,10464.0,12594.0,32,9225.0,0,1113,9786.5,9665.0,-1.0,-1.0,17000.0,2,0,2,4,4.6
120191,2,0,4,6,485,75,8,1,1,79390,6,4291.0,5670.0,5134.0,6624.0,4014.0,5476.0,4835.0,6414.0,32,4145.0,0,920,5429.75,5184.75,-5.0,-6.0,20000.0,1,3,2,4,-1.0
120192,2,0,2,4,381,7,13,1,2,42442,6,6312.0,7367.0,7317.0,8456.0,6294.0,7396.0,7298.0,8488.0,32,6305.0,0,975,7363.0,7369.0,0.0,-7.0,21000.0,0,3,2,4,-1.0
120193,0,0,6,4,377,56,15,1,1,80530,6,3821.0,4598.0,4627.0,5466.0,3741.0,4551.0,7188.0,8105.0,32,4960.0,0,1803,4628.0,5896.25,27.0,1.0,13000.0,0,3,2,4,-1.0
120194,0,0,4,4,377,98,3,1,2,83814,6,3862.0,4873.0,4671.0,5763.0,3794.0,4809.0,7416.0,8527.0,32,4700.0,0,1503,4792.25,6136.5,28.0,-0.0,21000.0,0,3,2,4,-1.0
120195,0,0,3,13,454,22,14,1,2,57489,6,4789.0,5754.0,5672.0,6714.0,5125.0,6018.0,8656.0,9583.0,32,5100.0,0,505,5732.25,7345.5,28.0,-4.0,19000.0,0,3,2,4,-1.0
120196,0,0,3,26,192,0,2,1,2,41355,6,3936.0,4925.0,4751.0,5819.0,3556.0,4714.0,6629.0,8766.0,32,5000.0,0,482,4857.75,5916.25,22.0,1.0,14000.0,0,3,2,4,-1.0
120197,0,0,1,6,164,107,13,1,1,75055,8,11836.0,13628.0,13283.0,15218.0,12379.0,14621.0,16256.0,18459.0,32,8025.0,0,920,13491.25,15428.75,14.0,-41.0,75000.0,1,0,2,4,3.0
120198,0,0,2,6,178,116,14,2,2,75322,1,5805.0,7353.0,6769.0,8441.0,6067.0,7466.0,9973.0,10986.0,32,4700.0,0,1155,7092.0,8623.0,22.0,-17.0,38000.0,0,3,2,2,-1.0
120199,0,0,4,4,363,98,14,1,1,60855,2,5730.0,7138.0,6688.0,8209.0,5883.0,7012.0,9526.0,10767.0,32,8190.0,0,1215,6941.25,8297.0,20.0,4.0,15000.0,0,2,2,4,-1.0
120200,0,0,4,3,291,15,5,1,1,68459,6,3442.0,4560.0,4217.0,5425.0,3322.0,4419.0,6204.0,7837.0,32,3990.0,0,1020,4411.0,5445.5,23.0,-2.0,17000.0,0,3,0,4,-1.0
120201,0,0,6,23,253,1,15,1,2,79439,6,2981.0,3729.0,3719.0,4527.0,2469.0,3033.0,5741.0,6157.0,32,4295.0,0,1103,3739.0,4350.0,16.0,2.0,13000.0,0,3,2,4,-1.0
120202,0,0,3,11,50,56,2,1,1,54371,7,7346.0,8863.0,8434.0,10072.0,7143.0,8509.0,11435.0,12404.0,32,8830.0,0,920,8678.75,9872.75,14.0,1.0,18000.0,0,0,1,-1,-1.0
120203,3,0,5,3,291,48,3,1,1,69807,6,4386.0,5591.0,5237.0,6538.0,4007.0,5070.0,7615.0,8719.0,32,5870.0,0,1118,5438.0,6352.75,17.0,2.0,14000.0,1,3,2,4,-1.0
120204,3,0,3,3,517,48,15,1,2,76877,12,5916.0,7073.0,6889.0,8139.0,5767.0,7228.0,10063.0,11483.0,32,5710.0,0,2091,7004.25,8635.25,23.0,-6.0,26000.0,1,2,2,-1,3.5
120205,3,0,4,19,362,106,14,1,1,71754,2,7705.0,8833.0,8821.0,10040.0,8506.0,9474.0,11605.0,12439.0,32,7225.0,0,1506,8849.75,10506.0,19.0,-5.0,18000.0,0,3,0,4,-1.0
120206,3,0,5,6,484,75,15,1,1,90181,6,2959.0,3971.0,3696.0,4789.0,2852.0,4018.0,6124.0,7401.0,32,3690.0,0,1053,3853.75,5098.75,32.0,-1.0,18000.0,0,3,2,4,-1.0
120207,3,0,1,5,57,75,3,1,2,63564,6,7834.0,8593.0,8961.0,9780.0,7965.0,8884.0,11871.0,12554.0,32,7825.0,0,1020,8792.0,10318.5,17.0,-11.0,64000.0,0,3,0,4,-1.0
120208,3,0,3,9,495,32,16,1,1,74940,11,7486.0,9076.0,8585.0,10302.0,8135.0,9630.0,11745.0,13494.0,32,6920.0,0,1038,8862.25,10751.0,21.0,-7.0,25000.0,0,3,2,2,-1.0
120209,3,0,2,3,241,48,15,1,2,72755,3,7293.0,8444.0,10576.0,11972.0,7269.0,8460.0,10642.0,12306.0,32,8025.0,0,1974,9571.25,9669.25,1.0,-8.0,36000.0,0,3,2,4,-1.0
120210,3,0,8,4,377,7,6,2,1,55636,6,2556.0,3299.0,5367.0,6486.0,2412.0,3215.0,5795.0,7724.0,32,3445.0,0,1386,4427.0,4786.5,8.0,-3.0,7000.0,0,3,2,4,-1.0
120211,3,0,4,5,466,91,15,1,2,45354,6,3202.0,4760.0,6943.0,8457.0,3640.0,5106.0,7265.0,8775.0,32,5205.0,0,975,5840.5,6196.5,6.0,-3.0,11000.0,1,3,2,4,-1.0
120212,3,0,2,22,208,7,14,1,2,71484,6,7099.0,8147.0,11108.0,12354.0,7832.0,9033.0,11600.0,13180.0,32,7925.0,0,1038,9677.0,10411.25,8.0,-9.0,36000.0,0,3,0,4,-1.0
120213,3,0,5,8,369,23,5,1,1,85830,4,9567.0,11122.0,12970.0,14781.0,9718.0,11063.0,13218.0,14703.0,32,10200.0,0,983,12110.0,12175.5,1.0,-3.0,17000.0,0,3,2,4,-1.0
120214,3,0,3,4,428,7,14,1,1,67009,6,4414.0,5511.0,7951.0,9574.0,4732.0,5901.0,7990.0,9166.0,32,5810.0,0,1020,6862.5,6947.25,1.0,-5.0,22000.0,0,3,0,4,-1.0
120215,3,0,4,5,0,83,14,1,1,74744,5,7852.0,9672.0,12460.0,14719.0,7620.0,9222.0,12597.0,14582.0,32,8125.0,0,920,11175.75,11005.25,-2.0,-7.0,19000.0,0,0,2,-1,4.7
120216,3,0,2,5,105,7,3,1,2,68138,10,9444.0,10970.0,13478.0,15203.0,11071.0,12681.0,14710.0,16300.0,32,9495.0,0,1215,12273.75,13690.5,12.0,-11.0,34000.0,1,3,2,4,3.5
120217,3,0,1,22,228,7,14,1,1,58699,3,8707.0,9673.0,12361.0,14042.0,10148.0,11602.0,13325.0,14718.0,32,7725.0,0,1500,11195.75,12448.25,11.0,-31.0,59000.0,0,3,2,4,-1.0
120218,3,0,1,26,192,0,15,1,0,69321,6,6428.0,6976.0,9894.0,10454.0,6428.0,6976.0,9894.0,10454.0,32,5605.0,0,533,8438.0,8438.0,0.0,-34.0,69000.0,0,3,2,4,-1.0
120219,3,0,4,20,39,7,13,1,1,64598,6,6011.0,7309.0,10440.0,12694.0,6184.0,7619.0,9961.0,11539.0,32,7825.0,0,630,9113.5,8825.75,-3.0,-4.0,16000.0,0,3,2,4,-1.0
120220,3,0,3,5,0,55,2,1,1,61582,5,8796.0,11056.0,13297.0,15678.0,9226.0,11100.0,14192.0,16363.0,32,11345.0,0,825,12206.75,12720.25,4.0,-2.0,21000.0,0,0,2,-1,4.7
120221,3,0,4,22,323,88,6,1,1,73068,12,5027.0,6452.0,9462.0,10871.0,6786.0,8267.0,10902.0,12617.0,32,5710.0,0,4622,7953.0,9643.0,21.0,-7.0,18000.0,0,2,2,4,3.5
120222,3,0,2,22,228,7,14,1,1,52593,3,7070.0,8090.0,10829.0,12363.0,8270.0,10097.0,11800.0,13969.0,32,6615.0,0,1500,9588.0,11034.0,15.0,-16.0,26000.0,0,3,2,4,-1.0
120223,3,0,6,3,519,7,14,1,1,92975,12,2969.0,4309.0,5960.0,7560.0,2700.0,3732.0,6325.0,7725.0,32,3690.0,0,5913,5199.5,5120.5,-2.0,-5.0,15000.0,1,2,2,-1,3.4
120224,3,0,2,3,241,48,7,1,2,69910,3,7058.0,8215.0,10287.0,11947.0,8231.0,9466.0,11598.0,13020.0,32,7425.0,0,1703,9376.75,10578.75,13.0,-10.0,35000.0,0,3,2,4,-1.0
120225,3,0,3,3,241,49,14,1,2,88283,3,6552.0,7778.0,10241.0,12212.0,7606.0,8834.0,10571.0,11961.0,32,7120.0,0,2152,9195.75,9743.0,6.0,-8.0,29000.0,0,3,2,4,3.5
120226,3,0,5,3,3,48,14,1,1,77563,5,9035.0,11064.0,14653.0,17046.0,9958.0,11370.0,14659.0,16313.0,32,10740.0,0,1155,12949.5,13075.0,1.0,-3.0,16000.0,0,3,2,-1,5.3
120227,3,0,5,13,356,22,5,1,1,48295,6,3087.0,3902.0,6857.0,8667.0,3397.0,4150.0,7442.0,9091.0,32,5305.0,0,623,5628.25,6020.0,7.0,-1.0,10000.0,0,3,0,4,-1.0
120228,3,0,4,13,453,22,7,1,1,57801,7,7333.0,9549.0,11726.0,14433.0,7460.0,9472.0,11546.0,13469.0,32,6820.0,0,1334,10760.25,10486.75,-3.0,-9.0,14000.0,0,0,2,4,-1.0
120229,3,0,6,12,225,55,5,1,1,56233,7,6498.0,8492.0,10511.0,12620.0,6915.0,8821.0,10827.0,13076.0,32,7120.0,0,1583,9530.25,9909.75,4.0,-4.0,9000.0,0,1,2,4,-1.0
120230,3,0,3,4,377,7,14,1,2,60255,6,5409.0,6481.0,8977.0,10216.0,5690.0,6677.0,9332.0,10090.0,32,5710.0,0,1215,7770.75,7947.25,2.0,-9.0,20000.0,0,3,2,4,-1.0
120231,3,0,3,9,20,30,14,1,2,47984,1,5872.0,6789.0,9525.0,10272.0,6120.0,7340.0,9531.0,10726.0,32,5305.0,0,693,8114.5,8429.25,4.0,-12.0,16000.0,0,3,2,4,-1.0
120232,3,0,4,26,192,0,13,1,2,42280,6,3371.0,3794.0,6580.0,6982.0,3874.0,4638.0,6816.0,7603.0,32,4195.0,0,482,5181.75,5732.75,11.0,-5.0,11000.0,0,3,2,4,-1.0
120233,3,0,3,4,377,7,13,1,2,61834,6,5412.0,6582.0,8766.0,9944.0,5725.0,6778.0,9035.0,10020.0,32,5910.0,0,1215,7676.0,7889.5,3.0,-8.0,21000.0,0,3,2,4,-1.0
120234,3,0,5,5,140,86,15,1,2,86299,7,6820.0,7941.0,10409.0,11415.0,7334.0,8584.0,10815.0,11835.0,32,7225.0,0,1373,9146.25,9642.0,5.0,-4.0,17000.0,1,0,2,4,3.7
120235,3,0,2,23,532,104,2,1,1,62112,7,10803.0,12462.0,15516.0,17017.0,11696.0,13374.0,15438.0,16646.0,32,8025.0,0,1411,13949.5,14288.5,2.0,-21.0,31000.0,0,0,0,4,2.2
120236,2,0,2,13,403,90,10,2,1,52847,1,6959.0,7567.0,10172.0,10627.0,6025.0,7223.0,9233.0,10094.0,32,6425.0,0,505,8831.25,8143.75,-8.0,-14.0,26000.0,0,3,2,4,-1.0
120237,2,0,7,3,482,48,15,1,1,90096,4,7024.0,8710.0,10966.0,12587.0,7042.0,8403.0,10579.0,11838.0,32,8240.0,0,2218,9821.75,9465.5,-4.0,-2.0,13000.0,0,0,2,4,4.8
120238,2,0,5,3,291,15,14,1,2,56889,6,4622.0,6341.0,8045.0,10558.0,3906.0,5540.0,7165.0,8827.0,32,5110.0,0,920,7391.5,6359.5,-14.0,-6.0,11000.0,0,3,0,4,-1.0
120239,2,0,8,6,389,105,15,2,1,77473,9,2181.0,2923.0,5174.0,5999.0,2991.0,4123.0,6024.0,7544.0,32,4465.0,0,869,4069.25,5170.5,27.0,1.0,10000.0,0,0,0,-1,2.3
120240,2,0,6,23,253,1,13,2,2,89335,6,2379.0,3369.0,6062.0,6890.0,3099.0,4236.0,4941.0,6754.0,32,4365.0,0,853,4675.0,4757.5,2.0,-1.0,15000.0,0,3,2,4,-1.0
120241,0,0,5,27,83,7,2,1,2,74845,6,7603.0,8568.0,10787.0,12139.0,6948.0,7776.0,10292.0,12110.0,32,7935.0,0,569,9774.25,9281.5,-5.0,-4.0,15000.0,0,3,0,4,-1.0
120242,0,0,3,3,241,48,15,1,2,81827,3,8112.0,9216.0,11593.0,12795.0,7549.0,8731.0,10796.0,12269.0,32,7335.0,0,2152,10429.0,9836.25,-6.0,-10.0,27000.0,0,3,2,4,-1.0
120243,0,0,4,3,241,48,15,1,2,81303,3,6332.0,7829.0,9527.0,11276.0,5857.0,7004.0,9041.0,10591.0,32,7995.0,0,2152,8741.0,8123.25,-7.0,-2.0,20000.0,0,3,2,4,-1.0
120244,0,0,4,5,95,75,13,1,2,82043,12,5189.0,7121.0,8111.0,11130.0,5189.0,7121.0,8207.0,10138.0,32,5215.0,0,1763,7887.75,7663.75,-3.0,-8.0,21000.0,0,2,0,-1,2.4
120245,0,0,4,5,105,7,7,1,2,66740,10,8169.0,9504.0,11847.0,13353.0,8174.0,9655.0,12180.0,13732.0,32,10350.0,0,1215,10718.25,10935.25,2.0,-1.0,17000.0,0,3,2,4,-1.0
120246,0,0,4,6,484,77,5,1,1,93447,6,4607.0,5921.0,7292.0,12119.0,4514.0,5685.0,7812.0,8986.0,32,4910.0,0,1053,7484.75,6749.25,-10.0,-9.0,23000.0,0,3,2,4,-1.0
120247,0,0,3,22,208,7,15,1,1,67401,6,8540.0,9913.0,12056.0,13614.0,7913.0,9410.0,11115.0,12976.0,32,8340.0,0,1118,11030.75,10353.5,-6.0,-8.0,22000.0,1,3,2,4,-1.0
120248,0,0,4,13,454,22,7,1,2,70500,6,4636.0,5741.0,7637.0,8997.0,4515.0,5461.0,7721.0,9338.0,32,5315.0,0,569,6752.75,6758.75,0.0,-5.0,18000.0,0,3,2,4,-1.0
120249,0,0,3,4,428,7,14,1,2,47629,6,7067.0,8411.0,11279.0,12545.0,6988.0,8089.0,10685.0,12087.0,32,8135.0,0,834,9825.5,9462.25,-4.0,-6.0,16000.0,0,3,0,4,-1.0
120250,0,0,3,13,356,22,7,1,2,77621,6,6665.0,7703.0,9995.0,11109.0,6039.0,7072.0,9179.0,10262.0,32,6625.0,0,803,8868.0,8138.0,-8.0,-8.0,26000.0,0,3,0,4,-1.0
120251,0,0,5,12,281,95,2,1,1,90165,8,6333.0,7308.0,10004.0,11095.0,6333.0,8168.0,9593.0,11604.0,32,7535.0,0,765,8685.0,8924.5,3.0,-3.0,18000.0,1,0,2,4,-1.0
120252,0,0,4,6,484,75,14,1,1,59499,6,4166.0,5533.0,8974.0,11919.0,4135.0,5396.0,7561.0,8773.0,32,5820.0,0,754,7648.0,6466.25,-15.0,-6.0,15000.0,0,3,2,4,-1.0
120253,0,0,5,3,241,7,14,1,1,76038,3,3832.0,5182.0,8047.0,10882.0,3899.0,5132.0,6913.0,8124.0,32,6325.0,0,1974,6985.75,6017.0,-14.0,-2.0,15000.0,0,3,2,4,-1.0
120254,0,0,6,5,466,75,3,1,2,59050,6,3372.0,5172.0,6534.0,8846.0,3041.0,4422.0,6242.0,7900.0,32,5110.0,0,1086,5981.0,5401.25,-10.0,-2.0,10000.0,1,3,2,4,-1.0
120255,0,0,4,4,377,56,2,1,1,93340,6,5961.0,7223.0,10580.0,12820.0,4469.0,5839.0,7582.0,9430.0,32,5820.0,0,1630,9146.0,6830.0,-25.0,-9.0,23000.0,0,3,2,4,-1.0
120256,0,0,2,23,52,104,5,1,1,51565,6,9211.0,10772.0,12439.0,14486.0,8009.0,9352.0,12234.0,13289.0,32,10450.0,0,1003,11727.0,10721.0,-9.0,-5.0,26000.0,1,3,2,4,-1.0
120257,0,0,7,12,281,56,15,1,1,87251,8,5693.0,7060.0,8684.0,10318.0,5904.0,6943.0,8491.0,9579.0,32,7635.0,0,1023,7938.75,7729.25,-3.0,-1.0,12000.0,1,0,2,4,-1.0
120258,0,0,3,5,80,91,2,1,0,64533,6,6827.0,8078.0,10337.0,11789.0,6648.0,7856.0,10371.0,11100.0,32,6830.0,0,825,9257.75,8993.75,-3.0,-9.0,22000.0,0,3,2,4,-1.0
120259,0,0,6,3,3,7,2,1,0,96068,5,4451.0,5761.0,7841.0,9599.0,4295.0,5414.0,7966.0,9319.0,32,6080.0,0,1485,6913.0,6748.5,-2.0,-2.0,16000.0,0,3,2,-1,4.3
120260,0,0,5,6,196,75,14,1,2,76057,12,4427.0,5677.0,8192.0,9260.0,4180.0,5430.0,8379.0,9584.0,32,6120.0,0,1506,6889.0,6893.25,0.0,-2.0,15000.0,1,2,2,-1,3.9
120261,0,0,4,3,241,49,5,1,1,73398,3,6178.0,7444.0,9963.0,11193.0,6285.0,7527.0,9275.0,10826.0,32,7735.0,0,1974,8694.5,8478.25,-2.0,-3.0,18000.0,0,3,2,4,3.5
120262,0,0,3,4,7,56,3,1,1,69301,10,12070.0,14208.0,16186.0,18507.0,11694.0,13704.0,15662.0,17287.0,32,9845.0,0,1215,15242.75,14586.75,-4.0,-12.0,23000.0,0,3,2,4,-1.0
120263,0,0,5,9,147,30,2,1,2,80008,6,3565.0,4553.0,6735.0,7613.0,4177.0,5222.0,7647.0,8387.0,32,4405.0,0,594,5616.5,6358.25,13.0,-4.0,16000.0,0,3,2,4,-1.0
120264,0,0,5,22,221,75,14,1,2,50298,6,3223.0,4307.0,5957.0,7104.0,3070.0,4225.0,5856.0,7095.0,32,6020.0,0,1666,5147.75,5061.5,-2.0,3.0,10000.0,1,3,2,4,-1.0
120265,0,0,5,4,428,7,14,1,2,73173,6,3206.0,4319.0,6323.0,7880.0,2583.0,3610.0,5605.0,6544.0,32,5215.0,0,1155,5432.0,4585.5,-16.0,-1.0,15000.0,0,3,0,2,-1.0
120266,0,0,7,1,396,10,15,1,1,77567,7,3869.0,5145.0,7234.0,9620.0,3748.0,5145.0,7509.0,9063.0,32,7995.0,0,3967,6467.0,6366.25,-2.0,3.0,11000.0,0,2,2,4,-1.0
120267,0,0,5,3,160,48,14,1,1,64830,7,6158.0,7530.0,9857.0,11783.0,5879.0,7066.0,9370.0,10576.0,32,7090.0,0,1215,8832.0,8222.75,-7.0,-4.0,13000.0,1,2,2,4,-1.0
120268,0,0,4,5,466,91,15,1,1,78814,6,6817.0,7649.0,9996.0,10798.0,5341.0,6351.0,8513.0,9822.0,32,5820.0,0,1389,8815.0,7506.75,-15.0,-8.0,20000.0,1,3,2,4,-1.0
120269,0,0,3,19,214,21,13,1,2,74928,6,7284.0,8387.0,10657.0,11513.0,6133.0,7167.0,9493.0,10455.0,32,7435.0,0,569,9460.25,8312.0,-12.0,-7.0,25000.0,0,3,0,4,-1.0
120270,0,0,4,3,241,49,8,1,1,76497,3,6742.0,8202.0,10253.0,12029.0,6036.0,7268.0,9554.0,10997.0,32,8740.0,0,1974,9306.5,8463.75,-9.0,-2.0,19000.0,0,3,2,4,3.9
120271,0,0,6,6,171,106,14,1,1,68755,7,4911.0,5995.0,7771.0,9505.0,3980.0,5207.0,7719.0,8820.0,32,7435.0,0,1020,7045.5,6431.5,-9.0,1.0,11000.0,1,0,2,4,4.0
120272,0,0,2,6,200,75,15,1,1,79159,6,10176.0,11575.0,14291.0,15505.0,10855.0,12317.0,14407.0,15838.0,32,8640.0,0,803,12886.75,13354.25,4.0,-16.0,40000.0,0,3,0,4,-1.0
120273,0,0,4,4,377,98,1,1,1,73337,6,4680.0,5805.0,7956.0,9132.0,4501.0,5553.0,7625.0,9044.0,32,5415.0,0,1389,6893.25,6680.75,-3.0,-5.0,18000.0,0,3,2,4,-1.0
120274,0,0,4,13,454,22,2,1,2,54891,6,4235.0,5324.0,7943.0,9099.0,4825.0,5846.0,8053.0,9825.0,32,6525.0,0,505,6650.25,7137.25,7.0,-0.0,14000.0,0,3,2,4,-1.0
120275,0,0,4,3,517,48,5,1,2,73451,12,4858.0,7034.0,8778.0,11109.0,3576.0,4617.0,7413.0,8541.0,32,6625.0,0,2091,7944.75,6036.75,-24.0,-4.0,18000.0,1,2,2,-1,3.5
120276,0,0,6,3,291,15,14,1,2,93314,6,2907.0,4069.0,6328.0,7628.0,2699.0,3637.0,5472.0,6829.0,32,5515.0,0,1341,5233.0,4659.25,-11.0,1.0,16000.0,0,3,0,4,-1.0
120277,0,0,6,4,380,56,3,1,1,87279,6,3379.0,4254.0,4149.0,5094.0,3655.0,4439.0,4447.0,5294.0,31,3625.0,0,1803,4219.0,4458.75,6.0,-2.0,15000.0,0,3,2,4,-1.0
120278,0,0,2,3,116,48,2,1,2,61543,1,6040.0,6995.0,7023.0,8055.0,5636.0,6643.0,9461.0,10362.0,31,6080.0,0,728,7028.25,8025.5,14.0,-7.0,31000.0,0,3,2,4,-1.0
120279,0,0,2,22,213,7,13,1,0,62337,6,8546.0,9839.0,9730.0,11126.0,8546.0,9839.0,9730.0,11126.0,31,7265.0,0,1118,9810.25,9810.25,0.0,-13.0,31000.0,1,3,2,4,-1.0
120280,0,0,3,3,246,48,7,1,2,71129,3,6790.0,7963.0,7833.0,9100.0,6455.0,7525.0,10171.0,11838.0,31,6990.0,0,1974,7921.5,8997.25,14.0,-4.0,24000.0,1,3,2,4,-1.0
120281,0,0,5,20,45,75,7,1,1,84468,6,7117.0,8340.0,8186.0,9507.0,5390.0,6161.0,9883.0,11297.0,31,8810.0,0,723,8287.5,8182.75,-1.0,1.0,17000.0,1,3,2,4,-1.0
120282,0,0,5,3,246,7,15,1,0,69995,3,3467.0,4692.0,4244.0,5567.0,3866.0,4905.0,6930.0,8446.0,31,5430.0,0,1703,4492.5,6036.75,34.0,4.0,14000.0,1,3,2,4,-1.0
120283,0,0,4,3,3,7,6,1,1,71481,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,9010.0,0,1272,0.0,0.0,0.0,999.0,18000.0,0,3,2,-1,4.3
120284,0,0,5,4,381,7,3,1,0,97930,6,3581.0,4688.0,4367.0,5563.0,3581.0,4688.0,4367.0,5563.0,31,4170.0,0,1630,4549.75,4549.75,0.0,-2.0,20000.0,0,3,2,4,-1.0
120285,0,0,7,6,484,78,7,1,1,80606,6,2377.0,2999.0,3067.0,3739.0,2437.0,3187.0,5458.0,6381.0,31,3625.0,0,1283,3045.5,4365.75,43.0,3.0,12000.0,0,3,2,4,-1.0
120286,0,0,5,5,140,86,14,1,2,76038,7,6602.0,7133.0,7630.0,8204.0,5488.0,7057.0,9453.0,10774.0,31,8315.0,0,1272,7392.25,8193.0,11.0,2.0,15000.0,1,0,2,4,3.7
120287,0,0,7,3,519,48,4,1,1,83623,12,2590.0,3687.0,3297.0,4482.0,2564.0,3573.0,5662.0,6934.0,31,4840.0,0,5392,3514.0,4683.25,33.0,5.0,12000.0,1,2,2,-1,3.4
120288,0,0,3,22,228,7,14,1,1,55344,3,6514.0,8227.0,7535.0,9385.0,5930.0,7423.0,10022.0,11477.0,31,6795.0,0,1500,7915.25,8713.0,10.0,-5.0,18000.0,0,3,2,4,-1.0
120289,0,0,5,5,140,83,2,1,2,81222,7,8002.0,9645.0,9142.0,10917.0,6430.0,7895.0,10443.0,12120.0,31,8070.0,0,1763,9426.5,9222.0,-2.0,-3.0,16000.0,2,1,2,4,4.7
120290,0,0,4,4,428,98,14,1,1,78520,6,4532.0,5960.0,8193.0,9855.0,3607.0,4409.0,7749.0,8584.0,19,5540.0,0,1272,7135.0,6087.25,-15.0,-6.0,20000.0,1,3,2,4,-1.0
120291,0,0,3,4,377,98,3,2,1,77862,6,5370.0,6548.0,9122.0,10413.0,6439.0,7621.0,9566.0,10774.0,19,5240.0,0,1389,7863.25,8600.0,9.0,-11.0,26000.0,0,3,2,4,-1.0
120292,0,0,4,22,208,7,6,1,2,55559,6,5660.0,7060.0,9061.0,10287.0,5223.0,6421.0,8660.0,10003.0,19,7560.0,0,837,8017.0,7576.75,-5.0,-1.0,14000.0,0,3,0,4,-1.0
120293,0,0,4,5,466,91,15,1,1,54320,6,3626.0,4369.0,6922.0,7638.0,2781.0,3607.0,6360.0,7144.0,19,5135.0,0,1086,5638.75,4973.0,-12.0,-2.0,14000.0,1,3,2,4,-1.0
120294,0,0,2,24,492,94,7,1,1,76799,11,10702.0,12172.0,14523.0,15337.0,9902.0,11454.0,13432.0,14582.0,19,8065.0,0,569,13183.5,12342.5,-6.0,-19.0,38000.0,0,3,2,2,-1.0
120295,0,0,5,6,484,75,7,1,1,73259,6,3411.0,4613.0,6658.0,8041.0,3631.0,4689.0,6659.0,7853.0,19,4935.0,0,920,5680.75,5708.0,0.0,-3.0,15000.0,0,3,2,4,-1.0
120296,0,0,4,26,192,0,3,1,2,69371,6,3568.0,4612.0,6821.0,7784.0,3557.0,4493.0,6606.0,7802.0,19,4835.0,0,533,5696.25,5614.5,-1.0,-4.0,17000.0,0,3,2,4,-1.0
120297,0,0,7,6,172,105,14,1,1,94747,5,3645.0,5117.0,7392.0,8935.0,4061.0,5886.0,7418.0,9814.0,19,5035.0,0,920,6272.25,6794.75,8.0,-3.0,14000.0,1,0,2,-1,4.2
120298,0,0,4,4,428,7,3,1,2,62882,6,4118.0,5348.0,7490.0,8644.0,4220.0,5138.0,7619.0,8543.0,19,5440.0,0,1020,6400.0,6380.0,-0.0,-4.0,16000.0,0,3,0,4,-1.0
